conversation_id,summary,concatenate
1091033648659292160,,"Aku mau cerita,   Tentang janin umur 3 bulan dan jabang bayi yang mati (keguguran), sari patinya dimanfaatkan untuk pesugihan......  SEBUAH UTAS!!!. Itulah kenapa suami itu harus lekeun sama istrinya, sayang sama jabang bayi.  Setiap malam kalau bisa suami ngaji surat Al-kahfi, an-nisa dan surat yusuf. Setiap malem jumatnya yasin. Agar jabang bayi lahir dengan selamat. Masya allah, bener2 hari itu adalah hari yang buruk bagi warga. Karena gak cuma tetangga yg meninggal aja. Tapi satu orang pemuda kampung yg ikut di regu itu, hilang."
1090163832448794625,,"Baru saja sy bikin twit pamitan u/ tdk ber-twitter u/ sementara, sy menemukan petisi viral yg kontra dg RUU-PKS dg brbagai alasan yg terdengar relijius. Mengingat pentingnya isu tsb, Ini akan mnjadi utas terakhir sy sblum off dr Twitter. ""RUU-PKS ADALAH RUU YG ISLAMI"":. 2. Respon sy: Entah mungkin si pembuat petisi &amp; pendukungnya belum membaca draf rancangan RUU terkait, krn kalau mrk membacanya maka akan jelas bahwa yg ingin dihapuskan adl 'KEKERASAN SEKSUAL' &amp; MENGHAPUSKAN KEKERASAN SEKSUAL TDK SAMA DENGAN MELEGITIMASI ZINA. 1. Salah satu kontra-argumen yg mendasar dr petisi itu menyatakan bahwa RUU-PKS akan melegitimasi praktik zina, &amp; dengan demikian tidak dpt dibenarkan secara Islami. 6. Namun, dlm hukum Islam juga ada yg namanya Istikrah 'ala al-Zina (Zina yg dipaksa). Inilah klasifikasi hukum Islam u/ berbagai bentuk kekerasan seksual, mulai dari perkosaan &amp; berbagai kekerasan fisik lainnya. 5. Tuduhan zina hanya bisa dijustifikasi melalui 4 saksi mata berintegritas tinggi yg melihat scr langsung bahwa ada penis yg memasuki vagina. Tuduhan yg tdk memenuhi prasyarat tsb disebut sbg Qadhf &amp; sang penuduh harus dihukum scr hadd juga. 4. Dlm hukum Islam, zina adl senggama yg dilakukan DILUAR 3 konteks legal (pernikahan, kumpul kebo brsama budak2 perempuan, &amp; relasi seks antara pemilik &amp; budaknya) dg PERSETUJUAN kedua belah pihak. Hukumannya adl hadd krn zina trmasuk dlm pelanggaran Hak2 Ketuhanan. 3. Jadi begini, definisi zina dlm Fiqh itu trgantung kpd 2 aspek: 1, apakah ada tali legalitas? 2, apakah ada persetujuan kedua pihak u/ bersenggama?. 11. Namun bgmana dg zina yg mjdi bagian dari kehidupan masyarakat? Spt yg sudah dijelaskan, zina bisa dihukum hanya jika saksi2 memenuhi syarat2 diatas. Dg demikian, razia di hotel2/kos2an tdk memenuhi syarat2 kesaksian itu &amp; digolongkan sbg Qadhf. 10. Maka, jika pendukung &amp; penulis petisi itu benar2 ingin mengikuti hukum Islam. Mrk harusnya mengikuti klasifikasi Istikrah zina yg merupakan tindakan kriminal di mata Islam. 9. Itu hukum fiqh yg terbentuk dr abad ke-8 sampai abad ke-12 Masehi, tentunya tdk sempurna krn belum ada pemahaman soal HAM. Tapi, apa kita tdk malu dg manusia2 di abad ke-8 yg sudah mengadvokasi soal hak2 korban sementara kita di abad 21 malah menghukum korban?. 8. Soal hukuman, pelaku kekerasan dlm Istikrah zina dikenai 2 hukuman, 1, ganti rugi kpd korban, 2, hukuman hadd (bisa cambuk/rajam tergantung pendapat ulama) krn dia telah melakukan zina. Korban dlm hal ini harus dilindungi &amp; diberi ganti rugi. 7. Prinsip Istikrah 'ala al-Zina ada dua: 1, sang perempuan &amp; laki2 tdk berada dlm konteks hubungan legal yg dijelaskan diatas, 2. tidak ada persetujuan dri perempuan u/ senggama. 17. Intinya, RUU-PKS adl hal yg sangat Islami krn 'kekerasan seksual sbg aksi kriminal' sejalan dg prinsip Istikrah zina dlm fiqh. Pun, perlindungan hak2 prempuan selaras dg pesan2 Qur'ani, &amp; prilaku Nabi dlm sirah &amp; hadith. Lalu siapa yg tdk Islami? Mereka yg menentangnya. 16. Bbrp hadith juga menyebutkan tindakan Nabi yg melindungi perempuan2 yg menjadi korban KDRT. Bahkan dlm 1 hadith, Nabi mengijinkan seorg perempuan u/ bercerai dr suaminya krn pernikahannya dilakukan tdk atas kehendak sang perempuan. 15. Evolusi fiqh u/ melindungi perempuan dlm konteks domestik harus dilakukan krn hal itu merupakan prinsip Qur'ani juga. Hubungan domestik dlm al-Qur'an dijelaskan dlm prinsip saling menyayangi &amp; melindungi. 14. Namun, fiqh juga memiliki mekanisme u/ menjawab tantangan zaman. Melalui Ijtihad, bahtsul masa'il, qiyas, dsb, fiqh dpt berevolusi sesuai dg permasalahan yg muncul di konteks &amp; era tertentu. 13. Bgmana soal perkosaan dlm pernikahan? Disinilah fiqh tdk bs memberi jawaban krn fiqh yg masih digunakan hingga saat ini adl produk hukum suatu era dimana perempuan scr literal merupakan anggota masy. kelas 2. 12. Dg kata lain, justru mrk yg mlakukan razia zinalah yg hrs dihukum scr hadd. Selama anda tdk melihat hubungan organ intim scr langsung, &amp; selama integritas moral anda sendiri sbg 'saksi' tdk terbukti baik, maka andalah yg harus dihukum."
1122119028439302144,,"Karena (hampir) semua orang udah nonton Endgame, yuk mulai bahas teori time travel nya Endgame!   ((sebuah utas))  https://t.co/LVmrtpHYc5. Another easter egg. Mas mas tinggi dibelakang grup GOTG (yang berminat nonton 2x, perhatiin deh) pas adegan terakhir ternyata....  Dedek yg ngasih jam ""special edition"" di Iron Man 3. 😐 Nama tokohnya: Harley Keener.  https://t.co/SeZ1nReGCY."
1111891039265017857,,"Selamat Hari Bipolar Sedunia, 30 Maret. Mungkin kita masih belum cukup kenal dengan Bipolar.  - utas singkat -  Bipolar bukan: - orang moody, pagi hepi, sore bad mood ❌ - kepribadian ganda ❌ - pasang sikap baik, padahal niat buruk ❌ - dulu baik, sekarang berubah sifatnya ❌. Bipolar adalah: - penyakit, melibatkan masalah otak dan biologis ✅ - memiliki episode, misalnya sedih dua bulan, lalu senang berlebih dua bulan ✅ jadi, berbeda dengan fluktuasi mood harian! - bisa mengenai semua usia, biasa mulai dari remaja ✅ - bisa diobati ✅. Karena bipolar berasal dari kata dasar “dua kutub” dan kalau di google akan ada gambar orang dan sedih, jadi masyarakat mungkin salah memahami bipolar sebagai kondisi “kadang sedang, kadang sedih”.  Tahukah kamu nama untuk kondisi “kadang senang, kadang sedih”? Jawab: manusiawi. Untuk mendiagnosis bipolar, perlu wawancara klinis dan ditegakkan oleh ahli kesehatan mental.   Jadi... hindari self diagnosis dari baca-baca di internet ya. Memiliki gejala bipolar BELUM TENTU mengalami gangguan bipolar.  Kalau merasa gejalanya pas dengan kondisi kamu, konsul!. Pada episode depresi bipolar, biasanya orang dengan bipolar akan mengalami gejala depresi: merasa down, hilang semangat, hilang minat, hingga keinginan bunuh diri.   Sekilas, episode depresi bipolar tak berbeda dengan gangguan depresi klasik. Pada episode manik, biasanya orang dengan bipolar merasa senang berlebih, penuh semangat, dan sangat bertenaga.   Loh, kalau gitu nggak masalah dong? Sayangnya, tetap bisa ada kesulitan. Misalnya, jadi tidak tidur berhari-hari, atau banyak ide tapi tidak bisa terselesaikan. Bipolar bisa diobati. Kuncinya, pengobatan tidak singkat karena merupakan hal yang kompleks. Pengobatan melibatkan obat dan psikoterapi. Untuk ini, jelas perlu konsultasi yang rutin yaa. Maka, carilah terapis yang cocok dengan style kamu. Episode manik bipolar juga menyebabkan orang menjadi mudah marah dan mudah tersinggung. Jadi perasaannya seolah ‘meluap’, yang kadang membuat seperti ‘lepas kendali’. Biasanya, keluhan muncul dari lingkungan. Oiya, ada organisasi @BipolarCareInd yang bisa menjadi komunitas dan sumber referensi.  Fun fact lain: banyak orang dengan bipolar merupakan pribadi yang kreatif. Jadi, seni (art therapy) bisa digunakan sebagai monitoring dan terapi pada kondisi bipolar loh!."
1110179472945274886,,"Berjuang melawan depresi di tengah prahara kehidupan.             - Sebuah Utas -. Sebelum saya mulai, ada dua point yang mau saya tekankan:  1. Saring, ambil sisi positif curhatan ini, jangan contoh sisi negatifnya; 2. Kamu gak bisa menakar mana masalah yang lebih buruk, setiap orang punya kapasitas dan tolak ukurnya masing-masing, jadi jangan membandingkan. dan langsung menjemput saya jauh-jauh dari kantornya hanya untuk mengajak saya makan.  Ketahuilah, semesta ini tak akan kehabisan orang-orang baik. Jangan malu dengan masa lalumu sekelam apa pun, saya cukup bangga kepada diri saya yang bisa survive sampai sekarang ini, saya berhasil meninggalkan narkoba dan alkohol, bahkan sedang proses berhenti merokok. Point-nya adalah, kamu yang tertimpa masalah tidak sendirian, akan selalu ada orang-orang baik yang menemani perjalanan kamu, kamu bisa survive, pasti bisa asal kamu jangan menyerah. Dan ketahuilah, obat untuk hatimu bukanlah melupakan, tapi memaafkan; maafkan orang-orang yang menyakitimu dan maafkan dirimu sendiri, beri kesempatan pada semesta untuk bekerja dengan caranya yang misterius."
1108369292112728068,,"Sesuai janji, aku mau kasih cerita tentang kenapa kemaren aku sebut 95% kopi luwak yg beredar di Indonesia kemungkinan tipu-tipu. . Sebuah utas. Sebelumnya, aku tegaskan sekali lagi, ini hasil pengamatan &amp; pengalamanku sebagai coffee green bean buyer &amp; Q grader, dari hasil perbincangan dgn bbrp pemain kopi besar dan lama di Indonesia &amp; beberapa bacaan. Tidak utk menyudutkan pihak tertentu, aku hanya memaparkan yg aku tau. Luwak hny memakan epicarp (kulit) &amp; menyukai manis pada mesocarp (mucilage/lendir). Proses fermentasi terjadi di usus luwak. Setelah beberapa hari, luwak akan pupup, menyisakan faeses yg di dalamnya terkandung kopi yg masih dibalut endocarp (parchment/kulit tanduk)  https://t.co/dXguXBL33c. Jadi, luwak itu ga makan semua pelindung kopi ya. Masih ada bagian parchment (kulit tanduk) yg jadi penghalang antara eek luwak ama si biji kopi. Pengolah kopi nanti akan mencuci eeknya, menjemur, memecah kulit tanduk, menjemur kopi telanjang, baru dipanggang  https://t.co/CjKtLbWi6e. Lucunya, kopi luwak tdk banyak dikenal di Indonesia kecuali daerah penghasil utamanya: Aceh, Sumut, Sumsel, Lampung, Bali, Sulsel, sebagian Jatim &amp; Jabar. Luwak justru dikenal setelah heboh oleh bule yg banyak demand di Bali, setelah juga heboh di barat sana. Kopi luwak dibawa (kembali) oleh Tony Wild ke Inggris di thn 1991. Heboh kembali stlh nongol di The Oprah Winfrey Show thn 2003, &amp; di film The Bucket List thn 2007, saat Morgan Freeman berdialog dgn Jack Nicholson sambil nyeduh kopi luwak. Sejak itu, demand kopi luwak meroket. Dengan demand yg luar biasa (tahun 2012 ada sahabat bilang dia punya kenalan orang Arab yg minta 1 kontainer - sekitar 18 metric ton kopi luwak yg tentu saja aku tolak mentah2 sambil nyengir: butuh berapa juta luwak disuruh eek bareng?), tentu saja bisnis kopi luwak sungguh sedap. Gimana sih rasa kopi luwak? Well, luwak punya rasa fermentasi yg khas. Rasa asamnya rendah pahitnya juga rendah. Di usus luwak, terjadi proses pemecahan rantai protein oleh enzim protease, sehingga biji kopinya memiliki rantai peptida yg pendek &amp; lebih banyak asam amino. Walaupun begitu, dr segi rasa, menurutku kopi luwak tidak istimewa. 8x aku blind cupping (cupping tanpa tahu identitas kopi yg kuminum), kopi luwak sll barada di urutan bawah dari score sheet ku, walaupun pernah 2x diantaranya memenuhi standar minimum kopi specialty (nilai 80). Ini salah satu momen dimana kopi luwak aku kasih skor tinggi: 83.75. Tapi memang dari luwak liar yg disortir sangat ketat &amp; dipanggang salah satu roaster terkenal dari Singapura. Lokasi di kediaman pribadi salah satu pemodal kafe sangat terkenal di Ubud. Ini juga blind cupping.  https://t.co/isuhRmxT6p. Yang pernah wisata ke Ubud pasti paham, sepanjang jalan menuju Ubud penuh dengan warung kopi yg menyajikan kopi luwak. Bahkan toko oleh2 aja punya supply luar biasa. Padahal faeses luwak gak banyak lho. Berat faeses sekitar 20% dari berat badan luwak. Kopi luwak liar didapat dengan mencari faeses luwak di alam liar, terutama di perkebunan kopi. Ini pengalamanan masa kecilku saat alm. Kakek masih hidup. Sorry @edwinhayadi, kamu masih bayi saat itu. Jumlah faeses dari kopi luwak liar asli bahkan sangat sedikit. Mungkin tidak sampai 0.5% dr jumlah yg beredar di Indonesia. Oh iya, kopi luwak terbagi 2: kopi luwak liar, dan luwak kandangan. Sementara luwak kandangan (farmed kopi luwak), produksinya diatur lho. Tertuang dalam Lampiran Permentan No. 37/Permentan/KB.120/6/2015 tentang Cara Produksi Kopi Luwak melalui Pemeliharaan Luwak yang Memenuhi Prinsip Kesejahteraan Hewan. Luwak cuma boleh diberi kopi 2x seminggu.  https://t.co/GE8R8pBvLG. Walaupun banyak juga yg kejam, menempatkan luwak di kandang yg alasnya dr besi, membuat kaki luwak jadi memar &amp; luka. Belum lagi dipaksa tiap hari makan kopi. Padahal luwak omnivora yg gesit, dan makan ceri kopi sebagai dessert.  https://t.co/aqtJxTw0e8. Tapi sungguh, aku g bisa kasih data brp banyak produksi kopi luwak liar maupun kandangan di Indonesia. Krn sifat alaminya, gak mungkin bisa banyak. Supply kopi luwak tdk sebanding dengan demand-nya (harga Desember 2018: USD800 / kg). Mungkin @fotocentric @ewoksurewok bisa bantu?. Di Bali, aku menyaksikan produsen nakal mengupas kulit kopi, lalu menjemur ceri kopi yg masih ada lendirnya (mucilage). Saat lendir hampir mengering, mereka mengepalkan kopinya sampe berbentuk seperti faeses luwak. Pdhal sejatinya proses ini adl proses yellow honey  https://t.co/xXrMW7Mg45. Di Lampung, persis seperti yg @Zukrilzaed katakan, produsen nakal mengupas kulit ceri kopi, menambahkan pisang muli yg dihancurkan, lalu dijemur diatas terpal. Terciptalah kulit luar yg mirip red honey. Di Sumut, aku pernah lihat sendiri, ceri kopi yg sudah dikupas, dicampur dengan kotoran sapi dan lumpur. Dibentuk lonjong, dijual dengan diakui sebagai kopi luwak liar. Bahkan ada produsen yg hanya mengganti label dari kopi ""wine"" ke kopi luwak. Soal kopi wine nanti lah aku bahas, kalo ada waktu dan mood. Lalu, kenapa bisa sembarang kopi dijual sebagai kopi luwak? Jawabnya karena: 1. Tidak ada kontrol ketat dari pemerintah 2. Karena uji lab utk menentukan apakah kopi tersebut beneran kopi luwak / bukan masih terbatas di Indonesia 3. Kopi luwak dibeli utk ceritanya, bukan rasanya. Ahli metabolomik dr Univ. Osaka, @SastiaPutri, meneliti kandungan pada sampel 7 kopi luwak. Ternyata, di dlm kopi luwak terdapat 2x jumlah citric acid &amp; malic acid, dan rasio yg berbeda pd pyroglutamic acid &amp; inositol dibanding kopi biasa (kl Mbak Sastia baca twit ini, cmiiw ya). Segitu aja ceritaku ttg kopi luwak. Aku membuka kesempatan untuk bertanya, menerima masukan, dan mungkin sanggahan. Apapun kopi kesukaanmu, itu adalah seleramu. Gak ada yang salah dengan selera pribadi, kan?. Tabik!  https://t.co/LxbgVSZSxu."
1144965641864011776,,"KONGKALIKONG DIBALIK MAHALNYA TIKET PESAWAT   (Sebuah Utas)  https://t.co/Pi8Q5RXNUq. Banyak yg belum tahu bahwa mahalnya tiket pesawat saat ini adalah hasil kongkalikong jahat segelintir pihak dengan mengorbankan kepentingan bangsa dan masyarakat. Dan sama sekali bukan karena karena alasan2 yg disampaikan oleh pihak maskapai maupun pihak Kemenhub. Mahalnya tiket pesawat yg terjadi saat ini adalah buah dari kesalahan dua maskapai besar nasional kita, yaitu Lion dan Garuda.  Kesalahan merekalah yg sekarang harus dibayar seluruh bangsa ini karena secara tidak sadar kita sudah tertawan oleh duopoli maskapai tersebut. Kesalahan Lion adalah ekspansi yang terlalu brutal dalam pembelian pesawat, yg akhirnya menempatkan perusahaan itu dalam kesulitan keuangan."
1144305158651703296,,"🥨 BYE BYE BELANG 🥨  Sebuah utas — mencerahkan kulit belang cuman pake scrub + body lotion drug store✨  https://t.co/Q2sMN7yDLR. yg pertama gue rasa paling tokcer itu scrub. gue pakenya scrub dr marina yg healthy glow✨ secinta itu sm ini scrub krn abis pake ini auto mulus kek fantat bayi, trs wangi dan setelah rutin beberapa kali pake ini udh keliatan bgt hasilnya😭👌🏻  https://t.co/WNzCXkqiFz. selain scrub marina yg healthy glow itu, bebina jg pake herborist yg milk ini bebskyy bcs dpt saran dr sepupu dan liat doi kulitnya cerah pinkish gt ah bagusdeh pokoknya😍 nah kl yg marina butirannya agak kasar, yg ini rada gentle + wangi bgttt😩  https://t.co/uxf33Ygymk. dan sebelum tidur malem gue jg wajib pake body lotion krn ac kadang bikin kulit gue kering trs berzizik gt. gabisa akutu:( dan yg gue pake itu nivea extra white night nourish, awalnya iseng eh ternyata jir bangun bangun kulit lembab bgt. sukaak:(. body lotionnya marina healthy glow (siang) dan nivea extra white night nourish (malem) ya ibu ibuu, yg gue pake disini semua ada di indoalpa &amp; hypurmart untuk harganya bisa cek langsung yak👌🏻  https://t.co/Rb07Em96rM."
1139041776268787712,,"“Berduka itu ada tahapnya.”  - sebuah utas -  Pernah dengar stages of grief? Ini teori lama Kubbler-Ross yang masih ngetop sampai sekarang. Intinya: orang dapat kabar buruk atau berduka, ga bisa langsung terima. Ada tahapnya:  Denial Anger Bargaining Depression Acceptance  https://t.co/iPPIhXFT5I. Denial-2  Pada kondisi berduka, denial kadang muncul dalam perilaku “seolah2 dia kaya masih ada”. Masih membayangkan orang itu ada di rumah kita... atau bahkan membiarkan barang2nya tetap di tempat semula.  Ini tahap yang wajar dalam proses penyembuhan. Grief Stage 1: Denial (menyangkal)-1  Tahap pertama adalah kita kaget, nggak percaya. “Ah nggak bener tuh!” atau “pasti ada yang salah” jadi kalimat yang sering terucap.   Walaupun bukti disajikan, kita masih sulit percaya. Utas tentang Stages of Grief (tahapan berduka) ini didedikasikan untuk semua yang kehilangan orang yang dicintainya, terutama dalam satu-dua tahun ini.  Bagi pribadi, utas ini didedikasikan untuk alm. ayah saya yang sudah pergi jalan jauuuuuh sekali, berangkat pas setahun lalu. Anger - 2  Kemarahan ini terjadi karena cinta kita. Suatu cinta yang berubah menjadi kemarahan.   Bagi kami, ketika papa pergi, kemarahan utama justru pada diri sendiri.  Kenapa sih dulu nggak ngabisin waktu bareng? Sekarang kan udah nggak bisa lagi!. Grief stage 2: Anger (marah) - 1  Dalam masa tertentu, tiba2 kita merasa ada pihak yang harus disalahkan. Dokter? Anggota keluarga? Diri sendiri? Tuhan?  Kita mulai mempertanyakan, kenapa dia pergi? Dia hidupnya sehat loh! Kenapa bukan yang lain?. Denial-3   Ketika papa pergi, kami masih berada dalam proses denial tanpa disadari. Ibu masih memasak kebanyakan tanpa disadari. Barang2 papa kami biarkan. Rekening papa dibiarkan. Masih langganan cable tv padahal ga ada yang nonton.  Ini membantu kami menguatkan diri. Bargaining - 2  Bagi saya, bargaining ini tumpang tindih dengan anger. Saya seorang dokter, kematian anggota keluarga untuk penyakit yang preventable adalah suatu pukulan besar.  Seandainya saja dulu saya periksa lebih rutin... seandainya saja...   Bargaining ini bisa bulanan. Grief stage 3: Bargaining (seandainya saja) - 1  Bargaining memiliki struktur khas, yaitu kita mulai berhenti marah dan mulai bikin skenario baru:  “Seandainya dulu saya bawa ke RS X, mungkin kondisi berbeda” “Seandainya saja berobat ke luar kota/luar negeri...”. Depression - 2  Perasaan depresi berbeda dengan gangguan depresi. Dalam kondisi yang wajar, orang akan merasa depresi ketika orang terdekatnya hilang. Tapi, kita punya harapan akan hari yang lebih baik.  Yang bahaya adalah ketika perasaan itu menetap dan mengganggu fungsi harian. Grief stage 4: Depression - 1  Ketika akhirnya kita mulai move on dari masa lalu dan kembali ke masa kini, muncul fenomena baru: perasaan depresi. Kita sadar bahwa di masa kini, orang itu sudah tidak ada, dan tidak akan ada lagi.  Perlu diingat, perasaan depresi ini proses wajar. Bargaining - 3  Bagi saya pribadi, fase bargaining ini yang membuat saya paling sulit move on.   Kita membuat skenario2 yang menurut kita PASTI lebih baik seandainya kita lakukan.   Saya diingatkan terus: “emang yakin kalau kamu lakukan itu, outcome pasti lebih bagus?”. Grief stage 5: Acceptance (terima) - 1  Tahap akhir ketika kita bisa menerima situasi. Kita bisa memaafkan orang-orang, termasuk diri sendiri, atas proses duka yang dialami.  Kita melihat bahwa masih ada jalanan di depan. Hidup dia sudah usai, hidup kita belum. Depression - 4  Masalah mungkin timbul ketika perasaan depresi berkepanjangan. Ibaratnya, kebakarannya udah reda, gedungnya udah aktif lagi, eh tapi alarmnya masih bunyi terus.  Dalam kondisi ini, mungkin perlu penanganan psikoterapi atau obat. Depression - 3  Pada diri sendiri (dan keluarga) saya mencoba mengingatkan bahwa perasaan depresi pada kondisi berduka itu wajar, bukan penyakit yang perlu ‘diperbaiki’.   Ini ibaratnya alarm bunyi ketika ada kebakaran. Justru wajarnya ada tahapan ‘alarm bunyi’ di kondisi itu. Acceptance - 3  Penerimaan ini bukan suatu tujuan akhir, tapi proses.   Sampai sekarang, saya rasa kami belum bisa 100% menerima kepergian sosok papa (siapa sih yang bisa?)  Tapi kami usaha menerima bahwa kejadian itu sudah terjadi. Nggak pakai tapi-tapian. Sudah terjadi. Titik. Acceptance - 2  Acceptance BUKAN berpikir positif, melainkan berikir rasional. Pada tahap ini, kita mengakui “ya, papa udah nggak ada. Sekarang, kita bisa melakukan apa?”  Acceptance BUKAN menggantikan sosok yang hilang, melainkan mengembalikan ke hari-hari yang wajar. FAQ 3: Gimana cara biar cepet move on dari duka itu? Tiap orang punya cara berbeda. Bagi saya, teknik mindfulness sangat membantu (ahlinya mas @AdjieSanPutro). Saya diingatkan bahwa semua emosi dan pikiran boleh mampir... dan akan pergi sendiri. Begitu pula sedih dan menyesal. FAQ 2: Saya masih sedih, kadang masih nangis kalau keingat orang yang udah pergi, itu gimana? Ya nggak apa2. Masa nggak boleh nangis...  it’s okay to be not okay, but it’s not okay to stay that way. Siap?. FAQ 1:  Berapa lama durasi masing2? Tidak ada patokan. Ada aja yang baru seminggu sudah acceptance. Saya pernah ketemu pasien yang 10 tahun masih tahap bargaining (“seandainya saja...”)  Apakah bisa ‘mundur’? Bisa banget. Hari ini kamu pikir kamu terima, besoknya denial lagi. Bagi semua yang berduka, semoga kita saling menguatkan. Semoga kita segera pulih dan memaafkan sebanyak mungkin pihak (terutama diri kita).  Saya izin drop satu pesan pengingat untuk kita semua:  https://t.co/XFeeyEyh5I."
1139019715102162944,,"TERJEMAHAN BAHASA JEPANG KA BASA SUNDA SAPOPOE  utas-utasan  #nihongo #basasunda. 1. kata tanya なに (nani) = naon? だれ (dare) = saha? いつ (itsu) = iraha? どうした (doushita) = aya naon? どうして (doushite) = naha? / kunaon? どこ (doko) = dimana? いくらですか (ikura desuka) = sabaraha ieu? これは何ですか (kore wa nandesuka) = naon ieu?. 2. kata pengganti jelema 私 (watashi) = abdi / urang/ kuring / aing 僕 (boku) / 俺 (ore) = abdi, dll (jang lalaki) あなた (anata) = anjeun / maneh / sia  彼 (kare) = si eta (lalaki), mun ditambah -shi (kare-shi) jadi kabogoh lalaki 彼女 (kanojo) = si eta (awewe) / kabogoh awewe. 3. basa-basi 元気ですか (genkidesuka?) = kumaha damang? 久しぶり！(hisashiburi) = kamana wae euy? じゃまた (jya mata) = daag! はい / うん (hai / un) = heueuh, enya いいえ / ううん (iie / u-un) = teu そうですか (soudesuka) = enya kitu? ma'enya? そうですね (soudesune) = nya oge nya. 4. ucapan terimakasih どうもう (doーmo-) = nuhun ありがとう (arigatou) = nuhun ありがとうございます (arigatou) = nuhun pisan euy どうもうありがとうございます (do-mo- arigatougozaimasu) = hatur nuhun pisan euy どういたしまして (dou ttashimashite) = sami-sami / sawangsulna. 5. ucapan maaf / ga enak すみません (sumimasen) = punten ごめん (gomen) = punten / hampura ごめんなさい (gomennasai) = hampura pisan nya 失礼します (shitsurei shimasu) = punten, (urang) ti payun nya お願いします = punten tulungan (urang) nya. 6. kategori nya gatau, pokona kapake lah ieu わかりません (wakarimasen) = teu ngarti やめて！ (yamete!) = cicing siah 嬉しい (ureshii) = meni atoh pisan 大丈夫 (daijoubu) = teu nanaon / bae  すごい!! (su(n)goi!!) = anyir keren euy いい (ii) = alus euy だめです (damedesu) = ulah!!. 7. kategori nya gatau, pokona kapake lah ieu  熱い (atsui) = hareudang kieu 寒い (samui) = tiris euy 上手 (jouzu) = jago pisan ヤバい (yabai) = parah, parah pisan ちょ、めっちゃ、とっても (cho, meccha, totemo) = sesuatu pisan  うそ! (uso!) = baleeeg???? (teu percaya). 8. coto ちょっと (chotto) = saeutik / lumayan  ちょっと (chotto) = punten / woi ちょっと (chotto) = ... (mikir bari cicing) ちょっと待って (chotto matte) = kela / keudeung ちょっと待ってください (chotto matte kudasai) = kela tungguan sakeudung nya. 9. kata-kata yang menunjukkan ketidaktertarikan まーまー (ma-ma-) = nya.. kitu welah なんでもいい (nandemoii) = terserah / bebaskeun いいじゃん/いいじゃない (iijyan/iijyanai) = nya (teu paduli)  気にしない (kinishinai) = kumadinyawelah / EGP. 10. ekspresi nu diucapkan ketika キモイ(kimoi) = ningali nu pikageuleuheun (ingus, dahdir) ウザい(uzai) = ningali nu ngaganggu jiwa raga (e.g. batur nyebar hoax) ブス(busu) = ningali wujud goreng patut  ずるい(zurui) = sirik ka boga batur 微妙(bimyou) = dahar dahareun teu ngeunah. 10. ekspresi keenakan 気持ちいい (kimochi ii) = *apal meureun ieu mah nya?wkwkw* ekspresi ketika ngarasakeun nu ngeunah, lain ka eta hungkul, contona asup ka ruangan berAC tah eta kimochi ii  気持ち悪い (kimochi warui) = teu ngeunah rarasaan, nya teu ngareunah awak, pikiran, dll. 11. PG-13 馬鹿野郎 (bakayaro) = belegug sateh! 糞 (kuso) = ah tailah! この野郎 (konoyarô) = bangsat! 糞たれ (kusotare) = beungeut sia siga tai! クソ野郎 (kusoyaro) = b*ol sia!. 12. PG-13  死ねえ (shinee) = maot we sia やりまん (yariman) = per*k  だまれこのやろう (damare konoyarou) = cicing siah kehed しんじまえ (shinjimae) = sing asup neraka sia. 13. dialog finansial hasil kolaborasi dengan @medianenf  かわいそ (kawaisou) = pikarunyaeun かわいそうな友達 (kawaisou) = baturan anu pikarunyaeun お金がない (okaneganai) = ""urang keur euweuh duit yeuh"" お金を借りてもいい (okaneokaritemoii) = ""nginjeum duit maneh heula bae?"". 14. istilah bobogohan だいすき(daisuki) = aing bogoh ka maneh ひとめぼれしました(hitomeboreshimashita) = bogoh pas mimiti ningali つきあってください(tsukiattekudasai) = dek jadi pacar aing teu? あいたい aitai) = sono aing beb けっこんしてください(kekkonshitekudasai) = kawin yuk. 15. mun keur hayang pegat (1) 男としてありえな(otoko to shite arienai)= sia ngarasa sia lalaki teu? 大事にされてな(daiji ni sareteinai)= maneh geus teu paduli ka aing 好きだけど別れよう(suki dakedo wakareyou)= aing masih sayang tapi hayang pegat. 16. mun keur hayang pegat(2) 顔もみたくない。(kao mo mitakunai) = aing hayang utah ningali beungeut sia もういいよ、勝手にすれば？(mou ii yo, katte ni sureba?) = EGP, kumadinyawe 容姿が悪い、太っている、痩せたら？(youshi ga warui, futotteiru.) = maneh teh geus mah goreng, gembrot. 17. iro-iro (macem-macem) 何もしない (nanimoshinai)= ngajedog トラックに当たった (torakku ni atatta)= katabrak treuk しゃべりすぎ (shaberisugi)= ngacapruk 後ろに倒れる (shiro ni taoreru)= ngajengkang バスチェア (basu chea) = jojodog 寝転ぶ (nekorobu) = gogoleran. 18. jenis-jenis kotoran うんち(unchi) = tai 目のくそ(menokuso) = cileuh 鼻くそ(hanakuso) = korong 耳くそ(mimikuso) = tai ceuli. 19. larangan (the entongs) 忘れないで(wasurenaide)=tong hilap nya! ふりをしない(furi o shinai)= ong sok api-api! 怒らないで(okoranaide)= ong ngambek, atuh.. しないで(shinaide)=tong kitu atuh! 躊躇しないで(chuchoshinaide)=tong asa-asa! ふざけるな(fuzakeruna)=tong heureuy wae atuh!."
